KEMET Part Number,Rated Voltage /V,VDC  Surge Voltage /V,Rated Capacitance /uF,Shape,Shape_code,Length /mm,Width /mm,Height /mm,Diameter /mm,Cylinder_length /mm,DC Leakage /mA,Maximum Temperature /deg,Endurance /Hours,MSL /Reflow Temp 260 deg,SPQ,MOQ,Impedance /mohm 20deg 10 kHz,ESL /nH,Type_code,Type,Manufacturer_code,Manufacturer,Dissipation Factor,ESR_at_100_Hz_0_deg,ESR_at_1000_Hz_0_deg,ESR_at_10000_Hz_0_deg,ESR_at_100000_Hz_0_deg,ESR_at_1000000_Hz_0_deg,ESR_at_100_Hz_40_deg,ESR_at_1000_Hz_40_deg,ESR_at_10000_Hz_40_deg,ESR_at_100000_Hz_40_deg,ESR_at_1000000_Hz_40_deg,ESR_at_100_Hz_80_deg,ESR_at_1000_Hz_80_deg,ESR_at_10000_Hz_80_deg,ESR_at_100000_Hz_80_deg,ESR_at_1000000_Hz_80_deg,ESR_at_100_Hz_120_deg,ESR_at_1000_Hz_120_deg,ESR_at_10000_Hz_120_deg,ESR_at_100000_Hz_120_deg,ESR_at_1000000_Hz_120_deg,ESR_at_100_Hz_160_deg,ESR_at_1000_Hz_160_deg,ESR_at_10000_Hz_160_deg,ESR_at_100000_Hz_160_deg,ESR_at_1000000_Hz_160_deg,Ripple_at_100_Hz_0_deg,Ripple_at_1000_Hz_0_deg,Ripple_at_10000_Hz_0_deg,Ripple_at_100000_Hz_0_deg,Ripple_at_1000000_Hz_0_deg,Ripple_at_100_Hz_40_deg,Ripple_at_1000_Hz_40_deg,Ripple_at_10000_Hz_40_deg,Ripple_at_100000_Hz_40_deg,Ripple_at_1000000_Hz_40_deg,Ripple_at_100_Hz_80_deg,Ripple_at_1000_Hz_80_deg,Ripple_at_10000_Hz_80_deg,Ripple_at_100000_Hz_80_deg,Ripple_at_1000000_Hz_80_deg,Ripple_at_100_Hz_120_deg,Ripple_at_1000_Hz_120_deg,Ripple_at_10000_Hz_120_deg,Ripple_at_100000_Hz_120_deg,Ripple_at_1000000_Hz_120_deg,Ripple_at_100_Hz_160_deg,Ripple_at_1000_Hz_160_deg,Ripple_at_10000_Hz_160_deg,Ripple_at_100000_Hz_160_deg,Ripple_at_1000000_Hz_160_deg
ELG129M025AT1(1),25,32,12000,cylindrical,0,,,,35,25,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.45,63.61992948,6.78963266,2.149019863,1.548335768,1.601703239,38.405336,4.098686147,1.297295212,0.934681253,0.966897504,31.25234035,3.335305657,1.055673917,0.760596825,0.786812798,22.02712557,2.350774237,0.744055059,0.536080229,0.554557647,11.62597393,1.240744731,0.392714187,0.282944533,0.292696962,7.003611218,0.747437915,0.236575233,0.170448818,0.176323785,4.227858223,0.451204591,0.142812973,0.102894551,0.106441083,3.440419428,0.367167715,0.11621405,0.083730436,0.086616426,2.424860024,0.258785399,0.081909433,0.059014487,0.061048577,1.279847401,0.136587604,0.043232011,0.031147999,0.032221597
ELG159M025AT2(1),25,32,15000,cylindrical,0,,,,35,30,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.45,50.89594359,5.431706128,1.719215891,1.238668614,1.281362591,30.7242688,3.278948917,1.03783617,0.747745002,0.773518004,25.00187228,2.668244526,0.844539134,0.60847746,0.629450239,17.62170046,1.88061939,0.595244047,0.428864183,0.443646117,9.300779141,0.992595785,0.31417135,0.226355627,0.23415757,8.276995075,0.883335718,0.279588911,0.201439512,0.208382655,4.996559718,0.53324179,0.168778969,0.121602652,0.125794007,4.065950234,0.433925481,0.137343878,0.098954152,0.102364868,2.865743665,0.305837289,0.096802057,0.069744394,0.072148318,1.512546929,0.161421713,0.051092377,0.036811272,0.038080069
ELG189M025AT3(1),25,32,18000,cylindrical,0,,,,35,35,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.45,41.98915346,4.481157555,1.41835311,1.021901607,1.057124137,25.34752176,2.705132857,0.85621484,0.616889627,0.638152353,20.62654463,2.201301734,0.696744785,0.501993905,0.519296447,14.53790288,1.551510996,0.491076339,0.353812951,0.366008047,7.673142792,0.818891522,0.259191364,0.186743392,0.193179995,9.04102539,0.9648744,0.305397119,0.220033928,0.227617977,5.457780615,0.582464109,0.184358566,0.132827512,0.137405762,4.441268717,0.473980141,0.150021774,0.108088381,0.111813932,3.130273849,0.334068424,0.105737632,0.076182338,0.078808163,1.652166645,0.176322179,0.055808596,0.040209235,0.041595152
ELG229M025AT3(1),25,32,22000,cylindrical,0,,,,35,35,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.45,34.35476192,3.666401636,1.160470726,0.836101315,0.864919749,20.73888144,2.213290519,0.700539415,0.504727877,0.522124652,16.87626379,1.801065055,0.570063915,0.410722286,0.424878911,11.89464781,1.269418088,0.401789732,0.289483324,0.299461129,6.27802592,0.670002155,0.212065661,0.152790048,0.15805636,9.677717319,1.032823301,0.326903958,0.235529275,0.243647412,5.842131363,0.623482708,0.197341563,0.142181562,0.147082224,4.754034119,0.507359024,0.160586688,0.115700239,0.119688153,3.35071567,0.357594369,0.113183944,0.081547291,0.084358033,1.768516409,0.188739234,0.059738779,0.043040872,0.044524389
ELG279M025AT5(1),25,32,27000,cylindrical,0,,,,35,45,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.45,27.99276897,2.98743837,0.94556874,0.681267738,0.704749425,16.89834784,1.803421905,0.570809893,0.411259751,0.425434902,13.75102975,1.467534489,0.464496524,0.334662603,0.346197631,9.691935251,1.034340664,0.327384226,0.235875301,0.244005364,5.115428528,0.545927682,0.172794242,0.124495595,0.128786663,11.96980826,1.277439346,0.40432858,0.291312525,0.301353378,7.225794054,0.771149665,0.244080355,0.175856143,0.181917488,5.879989569,0.627523003,0.198620377,0.143102928,0.148035347,4.144306223,0.442287772,0.139990667,0.100861123,0.104337568,2.187375558,0.233440632,0.073887437,0.053234762,0.055069638
ELG399M025AT5(1),25,32,39000,cylindrical,0,,,,35,45,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.45,19.08597884,2.036889798,0.644705959,0.46450073,0.480510972,11.5216008,1.229605844,0.389188564,0.280404376,0.290069251,9.375702104,1.000591697,0.316702175,0.228179048,0.23604384,6.608137671,0.705232271,0.223216518,0.160824069,0.166367294,3.487792178,0.372223419,0.117814256,0.08488336,0.087809089,14.00722244,1.49487583,0.473150465,0.340897635,0.35264757,8.455716447,0.902409182,0.285625947,0.205789103,0.212882166,6.880838857,0.734335429,0.232428101,0.167460873,0.173232853,4.849720048,0.517570797,0.163818866,0.118028974,0.122097154,2.559694802,0.273175207,0.086464022,0.062295998,0.064443194
ELG339M025AT6(1),25,32,33000,cylindrical,0,,,,35,50,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.45,22.90317461,2.444267758,0.773647151,0.557400876,0.576613166,13.82592096,1.475527013,0.467026276,0.336485251,0.348083102,11.25084252,1.200710037,0.38004261,0.273814857,0.283252607,7.929765206,0.846278725,0.267859821,0.192988883,0.199640753,4.185350614,0.446668103,0.141377107,0.101860032,0.105370906,13.75254566,1.46769627,0.46454773,0.334699496,0.346235796,8.301976148,0.886001743,0.280432748,0.202047483,0.209011582,6.755732696,0.720983876,0.228202135,0.16441613,0.170083165,4.76154332,0.508160419,0.160840341,0.115882993,0.119877205,2.513154897,0.268208385,0.084891949,0.061163344,0.0632715
ELG479M025AT6(1),25,32,47000,cylindrical,0,,,,35,50,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.45,16.54118167,1.765304492,0.558745164,0.4025673,0.416442842,9.98538736,1.065658398,0.337296755,0.243017126,0.251393351,8.12560849,0.867179471,0.274475219,0.197755175,0.204571328,5.727052648,0.611201302,0.193454315,0.13938086,0.144184988,3.022753221,0.32259363,0.102105689,0.073565579,0.07610121,15.28060629,1.630773633,0.516164144,0.371888329,0.38470644,9.224417942,0.984446381,0.311591942,0.224497203,0.232235091,7.506369662,0.801093196,0.253557928,0.182684588,0.188981294,5.290603689,0.564622688,0.17871149,0.128758881,0.133196895,2.79239433,0.298009317,0.094324387,0.067959271,0.070301666
ELG338M035AQ1(1),35,44,3300,cylindrical,0,,,,22,25,2.3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.35,179.4082011,19.1467641,6.060236015,4.366306865,4.516803133,108.3030475,11.55829493,3.658372499,2.635801134,2.726650963,88.13159978,9.405561953,2.977000447,2.144883047,2.218812091,62.11649411,6.629183348,2.098235266,1.511746247,1.563852563,32.78524647,3.498900141,1.107454008,0.797903584,0.825405433,3.565474802,0.380513848,0.1204383,0.086773943,0.089764836,2.152364186,0.229704156,0.072704786,0.052382681,0.054188188,1.751486254,0.186921746,0.059163517,0.042626404,0.044095635,1.234474194,0.131745294,0.041699348,0.030043739,0.031079275,0.651558677,0.069535507,0.022009024,0.015857163,0.016403722
ELG398M035AQ2(1),35,44,3900,cylindrical,0,,,,22,30,2.7,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.35,151.4154322,16.15932573,5.114667275,3.685039128,3.812053708,91.40469968,9.754873029,3.087562605,2.224541382,2.301216061,74.38057002,7.938027464,2.512503923,1.810220444,1.87261446,52.42455886,5.594842684,1.77085104,1.275870946,1.319847199,27.66981795,2.952972459,0.934659766,0.67340799,0.69661877,3.947489959,0.421283189,0.133342404,0.096071152,0.099382497,2.382974635,0.254315315,0.080494585,0.057995111,0.059994065,1.939145496,0.206949076,0.065502465,0.047193519,0.048820168,1.366739286,0.145860861,0.046167135,0.033262711,0.034409198,0.721368535,0.07698574,0.024367133,0.017556145,0.018161264
ELG478M035AQ3(1),35,44,4700,cylindrical,0,,,,22,35,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.35,125.9674604,13.44347267,4.255059329,3.06570482,3.171372412,76.04256528,8.11539857,2.56864452,1.850668881,1.914457059,61.87963388,6.603905201,2.090234356,1.505981714,1.557889341,43.61370863,4.654532989,1.473229017,1.061438854,1.09802414,23.01942837,2.456674567,0.777574091,0.560230176,0.579539985,4.584181888,0.48923209,0.154849243,0.111566499,0.115411932,2.767325383,0.295333914,0.093477583,0.067349161,0.069670527,2.251910899,0.240327959,0.076067378,0.054805377,0.056694388,1.587181107,0.169386806,0.053613447,0.038627664,0.039959068,0.837718299,0.089402795,0.028297316,0.020387781,0.0210905
ELG568M035AQ3(1),35,44,5600,cylindrical,0,,,,22,35,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.35,105.6090829,11.27079022,3.567372973,2.570237375,2.658827376,63.75285776,6.803819003,2.153510052,1.55157088,1.605049857,51.87888497,5.536607391,1.752418703,1.26259073,1.306109245,36.56502845,3.902285233,1.235131398,0.889893181,0.920565693,19.29911672,2.059636253,0.651905551,0.469687926,0.485876957,4.966197045,0.530001431,0.167753347,0.120863707,0.125029593,2.997935831,0.319945074,0.101267381,0.072961591,0.075476404,2.43957014,0.260355289,0.082406327,0.059372491,0.061418921,1.719446199,0.183502374,0.058081234,0.041846636,0.043288991,0.907528157,0.096853028,0.030655426,0.022086763,0.022848041
ELG688M035AQ4(1),35,44,6800,cylindrical,0,,,,22,40,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.35,86.5231041,9.233900417,2.922667014,2.105736644,2.178316404,52.23125696,5.574213159,1.764321489,1.271166504,1.314980606,42.50318287,4.536015694,1.435716528,1.034411682,1.070065406,29.95689078,3.197052962,1.01191488,0.729069112,0.754198399,15.81132454,1.687412834,0.534091295,0.384804566,0.398067868,5.602888974,0.597950332,0.189260186,0.136359054,0.141059028,3.382286579,0.360963673,0.114250379,0.082315641,0.085152867,2.752335543,0.293734172,0.09297124,0.066984349,0.069293141,1.939888019,0.207028319,0.065527546,0.04721159,0.048838861,1.023877921,0.109270083,0.034585609,0.024918399,0.025777278
ELG828M035AQ6(1),35,44,8200,cylindrical,0,,,,22,50,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.35,72.52671961,7.740181232,2.449882644,1.765102775,1.825941692,43.78208304,4.672502207,1.478916542,1.065536628,1.102263155,35.62766799,3.802248449,1.203468266,0.867080381,0.89696659,25.11092315,2.67988263,0.848222767,0.611131461,0.632195717,13.25361028,1.414448993,0.447694173,0.322556768,0.333674537,6.494257674,0.693078794,0.219369761,0.15805254,0.163500237,3.920377625,0.418389712,0.132426575,0.095411311,0.098699914,3.190207106,0.340464608,0.107762119,0.07764095,0.08031705,2.248506568,0.239964642,0.075952383,0.054722524,0.05660868,1.18676759,0.12665396,0.040087865,0.02888269,0.029878208
ELG398M035AR1(1),35,44,3900,cylindrical,0,,,,25,25,2.7,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.35,151.4154322,16.15932573,5.114667275,3.685039128,3.812053708,91.40469968,9.754873029,3.087562605,2.224541382,2.301216061,74.38057002,7.938027464,2.512503923,1.810220444,1.87261446,52.42455886,5.594842684,1.77085104,1.275870946,1.319847199,27.66981795,2.952972459,0.934659766,0.67340799,0.69661877,3.947489959,0.421283189,0.133342404,0.096071152,0.099382497,2.382974635,0.254315315,0.080494585,0.057995111,0.059994065,1.939145496,0.206949076,0.065502465,0.047193519,0.048820168,1.366739286,0.145860861,0.046167135,0.033262711,0.034409198,0.721368535,0.07698574,0.024367133,0.017556145,0.018161264
ELG478M035AR1(1),35,44,4700,cylindrical,0,,,,25,25,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.35,125.9674604,13.44347267,4.255059329,3.06570482,3.171372412,76.04256528,8.11539857,2.56864452,1.850668881,1.914457059,61.87963388,6.603905201,2.090234356,1.505981714,1.557889341,43.61370863,4.654532989,1.473229017,1.061438854,1.09802414,23.01942837,2.456674567,0.777574091,0.560230176,0.579539985,4.584181888,0.48923209,0.154849243,0.111566499,0.115411932,2.767325383,0.295333914,0.093477583,0.067349161,0.069670527,2.251910899,0.240327959,0.076067378,0.054805377,0.056694388,1.587181107,0.169386806,0.053613447,0.038627664,0.039959068,0.837718299,0.089402795,0.028297316,0.020387781,0.0210905
ELG568M035AR2(1),35,44,5600,cylindrical,0,,,,25,30,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.35,105.6090829,11.27079022,3.567372973,2.570237375,2.658827376,63.75285776,6.803819003,2.153510052,1.55157088,1.605049857,51.87888497,5.536607391,1.752418703,1.26259073,1.306109245,36.56502845,3.902285233,1.235131398,0.889893181,0.920565693,19.29911672,2.059636253,0.651905551,0.469687926,0.485876957,4.966197045,0.530001431,0.167753347,0.120863707,0.125029593,2.997935831,0.319945074,0.101267381,0.072961591,0.075476404,2.43957014,0.260355289,0.082406327,0.059372491,0.061418921,1.719446199,0.183502374,0.058081234,0.041846636,0.043288991,0.907528157,0.096853028,0.030655426,0.022086763,0.022848041
ELG688M035AR3(1),35,44,6800,cylindrical,0,,,,25,35,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.35,86.5231041,9.233900417,2.922667014,2.105736644,2.178316404,52.23125696,5.574213159,1.764321489,1.271166504,1.314980606,42.50318287,4.536015694,1.435716528,1.034411682,1.070065406,29.95689078,3.197052962,1.01191488,0.729069112,0.754198399,15.81132454,1.687412834,0.534091295,0.384804566,0.398067868,5.73022736,0.611540112,0.193561554,0.139458123,0.144264915,3.459156728,0.369167393,0.116846978,0.084186451,0.087088159,2.814888623,0.300409948,0.095084223,0.068506721,0.070867985,1.983976383,0.211733508,0.067016809,0.04828458,0.049948836,1.047147874,0.111753494,0.035371645,0.025484727,0.026363125
ELG828M035AR4(1),35,44,8200,cylindrical,0,,,,25,40,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.35,72.52671961,7.740181232,2.449882644,1.765102775,1.825941692,43.78208304,4.672502207,1.478916542,1.065536628,1.102263155,35.62766799,3.802248449,1.203468266,0.867080381,0.89696659,25.11092315,2.67988263,0.848222767,0.611131461,0.632195717,13.25361028,1.414448993,0.447694173,0.322556768,0.333674537,6.366919289,0.679489014,0.215068393,0.15495347,0.16029435,3.843507476,0.410185992,0.129829976,0.093540501,0.096764621,3.127654026,0.333788832,0.105649137,0.076118579,0.078742206,2.204418204,0.235259453,0.074463121,0.053649534,0.055498706,1.163497637,0.124170549,0.039301828,0.028316363,0.029292361
ELG109M035AR5(1),35,44,10000,cylindrical,0,,,,25,45,3,105,2000,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,0.35,58.53033512,6.246462047,1.977098274,1.424468906,1.47356698,35.33290912,3.770791255,1.193511595,0.859906753,0.889545704,28.75215312,3.068481205,0.971220004,0.699749079,0.723867774,20.26495553,2.162712298,0.684530654,0.493193811,0.510193035,10.69589601,1.141485152,0.361297052,0.260308971,0.269281205,7.258287989,0.774617476,0.245177968,0.176646956,0.182735559,4.381598522,0.467612031,0.148006173,0.106636172,0.110311668,3.565525589,0.380519268,0.120440016,0.08677518,0.089766115,2.513036752,0.268195777,0.084887958,0.061160468,0.063268525,1.326387307,0.141554426,0.044804084,0.032280654,0.033393291
