mfg_number,quantity,price,mfg_name,description
B32529C6473J289,5200,1.07859,EPCOS - TDK Electronics,CAP FILM 0.047UF 5% 400VDC RAD
B32521E6223K289,4000,1.08047,EPCOS - TDK Electronics,CAP FILM 0.022UF 10% 400VDC RAD
B32560J1274J000,6400,1.0825,EPCOS - TDK Electronics,CAP FILM 0.27UF 5% 100VDC 2DIP
B32521C6473J189,5200,1.08269,EPCOS - TDK Electronics,CAP FILM 0.047UF 5% 400VDC RAD
B32560J8682K000,5200,1.09193,EPCOS - TDK Electronics,CAP FILM 6800PF 10% 630VDC 2DIP
B32671L0332J189,6800,1.09468,EPCOS - TDK Electronics,CAP FILM 3300PF 5% 1KVDC RADIAL
B32520C1224K289,10400,1.09885,EPCOS - TDK Electronics,CAP FILM 0.22UF 10% 100VDC RAD
B32520C1224M289,10400,1.09885,EPCOS - TDK Electronics,CAP FILM 0.22UF 20% 100VDC RAD
B32520C3124J289,8000,1.1098,EPCOS - TDK Electronics,CAP FILM 0.12UF 5% 250VDC RADIAL
B32922C3223K289,4680,1.111,EPCOS - TDK Electronics,CAP FILM 0.022UF 10% 630VDC RAD
B32560J8242K000,8000,1.11375,EPCOS - TDK Electronics,CAP FILM 2400PF 10% 630VDC 2DIP
B32529E6473K289,7200,1.12006,EPCOS - TDK Electronics,CAP FILM 0.047UF 10% 400VDC RAD
B32520C1274K289,8000,1.12363,EPCOS - TDK Electronics,CAP FILM 0.27UF 10% 100VDC RAD
B32671L1152J189,6800,1.12473,EPCOS - TDK Electronics,CAP FILM 1500PF 5% 1.6KVDC RAD
B32529C1394K289,6400,1.12479,EPCOS - TDK Electronics,CAP FILM 0.39UF 10% 100VDC RAD
B32560J0334J289,13000,1.13032,EPCOS - TDK Electronics,CAP FILM 0.33UF 5% 250VDC 2DIP
B32560J3154K000,3600,1.13076,EPCOS - TDK Electronics,CAP FILM 0.15UF 10% 250VDC 2DIP
B32672Z5473J000,4000,1.13132,EPCOS - TDK Electronics,CAP FILM 0.047UF 5% 520VDC RAD
B32529C3124K289,6400,1.13182,EPCOS - TDK Electronics,CAP FILM 0.12UF 10% 250VDC RAD
B32529C8103M289,6400,1.13182,EPCOS - TDK Electronics,CAP FILM 10000PF 20% 630VDC RAD
B32671L0472J189,6800,1.13373,EPCOS - TDK Electronics,CAP FILM 4700PF 5% 1KVDC RADIAL
B32560J3224K289,6800,1.13506,EPCOS - TDK Electronics,CAP FILM 0.22UF 10% 250VDC RAD
B32560J8682J000,5200,1.13597,EPCOS - TDK Electronics,CAP FILM 6800PF 5% 630VDC 2DIP
B32560J0334K000,7200,1.14593,EPCOS - TDK Electronics,CAP FILM 0.33UF 10% 63VDC 2DIP
B32671L1272K000,4000,1.14964,EPCOS - TDK Electronics,CAP FILM 2700PF 10% 1.6KVDC RAD
B32671L0222J000,4000,1.14964,EPCOS - TDK Electronics,CAP FILM 2200PF 5% 1KVDC RADIAL
B32671L0472K000,4000,1.14964,EPCOS - TDK Electronics,CAP FILM 4700PF 10% 1KVDC RADIAL
B32671L0332J289,4000,1.14964,EPCOS - TDK Electronics,CAP FILM 3300PF 5% 1KVDC RADIAL
B32520C1224J289,10400,1.15204,EPCOS - TDK Electronics,CAP FILM 0.22UF 5% 100VDC RADIAL
B32520C1274K000,6000,1.15253,EPCOS - TDK Electronics,CAP FILM 0.27UF 10% 100VDC RAD
B32521C6153J,4000,1.15485,EPCOS - TDK Electronics,CAP FILM 0.015UF 5% 400VDC RAD
B32520C1224J189,9600,1.15974,EPCOS - TDK Electronics,CAP FILM 0.22UF 5% 100VDC RADIAL
B32520C6333J,4000,1.16112,EPCOS - TDK Electronics,CAP FILM 0.033UF 5% 400VDC RAD
B32671L1222J189,5200,1.16149,EPCOS - TDK Electronics,CAP FILM 2200PF 5% 1.6KVDC RAD
B32520C6822J,10000,1.16644,EPCOS - TDK Electronics,CAP FILM 8200PF 5% 400VDC RADIAL
B32562J6473K000,7200,1.16679,EPCOS - TDK Electronics,CAP FILM 0.047UF 10% 400VDC 2DIP
B32521C3124K000,4000,1.16738,EPCOS - TDK Electronics,CAP FILM 0.12UF 10% 250VDC RAD
B32671L1272K289,3320,1.17055,EPCOS - TDK Electronics,CAP FILM 2700PF 10% 1.6KVDC RAD
B32529C6333K,6000,1.17268,EPCOS - TDK Electronics,CAP FILM 0.033UF 10% 400VDC RAD
B32560J3154J000,3600,1.1761,EPCOS - TDK Electronics,CAP FILM 0.15UF 5% 250VDC 2DIP
B32560J1334K289,12000,1.17869,EPCOS - TDK Electronics,CAP FILM 0.33UF 10% 100VDC 2DIP
B32562J6104K000,6400,1.17895,EPCOS - TDK Electronics,CAP FILM 0.1UF 10% 400VDC 2DIP
B32671L0412J000,4000,1.18094,EPCOS - TDK Electronics,CAP FILM 4100PF 5% 1KVDC RADIAL
B32671L1182J000,4000,1.18094,EPCOS - TDK Electronics,CAP FILM 1800PF 5% RADIAL
B32921C3823K000,4000,1.22319,EPCOS - TDK Electronics,82NF  10%  305VAC MKP SUPPRESSIO
B32671L1332J003,4000,1.23243,EPCOS - TDK Electronics,FILM CAP MKP BOX 3.3NF 5% 600VAC
B32560J6104K289,6800,1.19356,EPCOS - TDK Electronics,CAP FILM 0.1UF 10% 400VDC 2DIP
B32521C1224K189,6800,1.20153,EPCOS - TDK Electronics,CAP FILM 0.22UF 10% 100VDC RAD
B32521E6473K189,6800,1.20153,EPCOS - TDK Electronics,CAP FILM 0.047UF 10% 400VDC RAD
B32529D6683K289,4000,1.2049,EPCOS - TDK Electronics,CAP FILM 0.068UF 10% 400VDC RAD
B32672L1682K000,4000,1.21009,EPCOS - TDK Electronics,CAP FILM 6800PF 10% 1.6KVDC RAD
B32671L1182J289,3320,1.21185,EPCOS - TDK Electronics,CAP FILM 1800PF 5% 1.6KVDC RAD
B32671L1222J289,3320,1.21185,EPCOS - TDK Electronics,CAP FILM 2200PF 5% 1.6KVDC RAD
B32520C6333K,4000,1.21321,EPCOS - TDK Electronics,CAP FILM 0.033UF 10% 400VDC RAD
B32560J0474K289,13000,1.21354,EPCOS - TDK Electronics,CAP FILM 0.47UF 10% 63VDC 2DIP
B32529C1394J289,6400,1.21396,EPCOS - TDK Electronics,CAP FILM 0.39UF 5% 100VDC RADIAL
B32560J6104K189,5600,1.21437,EPCOS - TDK Electronics,CAP FILM 0.1UF 10% 400VDC 2DIP
B32560J3224J000,2600,1.2145,EPCOS - TDK Electronics,CAP FILM 0.22UF 5% 250VDC 2DIP
B32521N6104K000,4000,1.21737,EPCOS - TDK Electronics,CAP FILM 0.1UF 10% 400VDC RADIAL
B32562J6683J000,7200,1.21928,EPCOS - TDK Electronics,CAP FILM 0.068UF 5% 400VDC 2DIP
B32672Z6683J289,4680,1.2201,EPCOS - TDK Electronics,CAP FILM 0.068UF 5% 630VDC RAD
B32529C3124J289,6400,1.22792,EPCOS - TDK Electronics,CAP FILM 0.12UF 5% 250VDC RADIAL
B32671L8392K000,4000,1.22884,EPCOS - TDK Electronics,CAP FILM 3900PF 10% 2KVDC RADIAL
B32529C1474M289,7200,1.22916,EPCOS - TDK Electronics,CAP FILM 0.47UF 20% 100VDC RAD
B32529D6683K189,3200,1.23106,EPCOS - TDK Electronics,CAP FILM 0.068UF 10% 400VDC RAD
B32562J6104J000,6400,1.23192,EPCOS - TDK Electronics,CAP FILM 0.1UF 5% 400VDC 2DIP
B32529C3124J000,6000,1.23497,EPCOS - TDK Electronics,CAP FILM 0.12UF 5% 250VDC RADIAL
B32529E6473J000,6000,1.23497,EPCOS - TDK Electronics,CAP FILM 0.047UF 5% 400VDC RAD
B32560J6104J289,6800,1.23628,EPCOS - TDK Electronics,CAP FILM 0.1UF 5% 400VDC 2DIP
B32521N6104K289,3320,1.23932,EPCOS - TDK Electronics,CAP FILM 0.1UF 10% 400VDC RADIAL
B32560J1334J289,12000,1.24053,EPCOS - TDK Electronics,CAP FILM 0.33UF 5% 100VDC 2DIP
B32521C3154K189,6800,1.24224,EPCOS - TDK Electronics,CAP FILM 0.15UF 10% 250VDC RAD
B32529C8273J289,5200,1.24893,EPCOS - TDK Electronics,CAP FILM 0.027UF 5% 630VDC RAD
B32521C1224J189,6800,1.24917,EPCOS - TDK Electronics,CAP FILM 0.22UF 5% 100VDC RADIAL
B32521C6683K289,3320,1.2509,EPCOS - TDK Electronics,CAP FILM 0.068UF 10% 400VDC RAD
B32521C6683J189,5200,1.25196,EPCOS - TDK Electronics,CAP FILM 0.068UF 5% 400VDC RAD
B32529D6563J289,4000,1.25369,EPCOS - TDK Electronics,CAP FILM 0.056UF 5% 400VDC RAD
B32529D6683J289,4000,1.25369,EPCOS - TDK Electronics,CAP FILM 0.068UF 5% 400VDC RAD
B32521E6473K289,4000,1.26095,EPCOS - TDK Electronics,CAP FILM 0.047UF 10% 400VDC RAD
B32672L6473K189,5200,1.26817,EPCOS - TDK Electronics,CAP FILM 0.047UF 10% 630VDC RAD
B32520C3154K289,6400,1.26976,EPCOS - TDK Electronics,CAP FILM 0.15UF 10% 250VDC RAD
B32671L0622J000,4000,1.27131,EPCOS - TDK Electronics,CAP FILM 6200PF 5% 1KVDC RADIAL
B32671L1472K000,4000,1.27131,EPCOS - TDK Electronics,CAP FILM 4700PF 10% 1.6KVDC RAD
B32672L9681J000,4000,1.27217,EPCOS - TDK Electronics,CAP FILM 680PF 5% 2KVDC RADIAL
B32560J0474K000,7200,1.27258,EPCOS - TDK Electronics,CAP FILM 0.47UF 10% 63VDC 2DIP
B32671Z4154K289,2720,1.27778,EPCOS - TDK Electronics,CAP FILM 0.15UF 10% 450VDC RAD
B32672L6473K289,4680,1.28042,EPCOS - TDK Electronics,CAP FILM 0.047UF 10% 630VDC RAD
B32529D6683J189,3200,1.28076,EPCOS - TDK Electronics,CAP FILM 0.068UF 5% 400VDC RAD
B32672L4104K000,4000,1.2835,EPCOS - TDK Electronics,CAP FILM 0.1UF 10% 450VDC RADIAL
B32520C3154K189,5600,1.28487,EPCOS - TDK Electronics,CAP FILM 0.15UF 10% 250VDC RAD
B32560J8103K289,9000,1.28936,EPCOS - TDK Electronics,CAP FILM 10000PF 10% 630VDC 2DIP
B32672L6333J189,5200,1.29547,EPCOS - TDK Electronics,CAP FILM 0.033UF 5% 630VDC RAD
B32529C0684M289,7200,1.29719,EPCOS - TDK Electronics,CAP FILM 0.68UF 20% 63VDC RADIAL
B32671L0682J189,5200,1.29951,EPCOS - TDK Electronics,CAP FILM 6800PF 5% 1KVDC RADIAL
B32672L8412J000,4000,1.30128,EPCOS - TDK Electronics,CAP FILM 4100PF 5% 2KVDC RADIAL
B32521C3154M289,4000,1.30335,EPCOS - TDK Electronics,CAP FILM 0.15UF 20% 250VDC RAD
B32672L0103J289,4680,1.31405,EPCOS - TDK Electronics,CAP FILM 10000PF 5% 1KVDC RADIAL
B32560J1334J000,6000,1.31494,EPCOS - TDK Electronics,CAP FILM 0.33UF 5% 100VDC 2DIP
B32672L6473J189,5200,1.31567,EPCOS - TDK Electronics,CAP FILM 0.047UF 5% 630VDC RAD
B32671L6153J189,6800,1.31742,EPCOS - TDK Electronics,CAP FILM 0.015UF 5% 630VDC RAD
B32529C0684M189,6000,1.31793,EPCOS - TDK Electronics,CAP FILM 0.68UF 20% 63VDC RADIAL
B32521C6473M000,4000,1.36757,EPCOS - TDK Electronics,"0,0470UF  20% 400VPOLYESTER BOXE"
B32529C0564J289,7200,1.32371,EPCOS - TDK Electronics,CAP FILM 0.56UF 5% 63VDC RADIAL
B32520C3154K000,4000,1.32502,EPCOS - TDK Electronics,CAP FILM 0.15UF 10% 250VDC RAD
B32620A6152K289,8000,1.32652,EPCOS - TDK Electronics,CAP FILM 1500PF 10% 630VDC RAD
B32620A6222K289,8000,1.32652,EPCOS - TDK Electronics,CAP FILM 2200PF 10% 630VDC RAD
B32562J6104K189,7600,1.32838,EPCOS - TDK Electronics,CAP FILM 0.1UF 10% 400VDC 2DIP
B32672L1682K189,5200,1.32978,EPCOS - TDK Electronics,CAP FILM 6800PF 10% 1.6KVDC RAD
B32521N8103K189,6800,1.33024,EPCOS - TDK Electronics,CAP FILM 10000PF 10% 630VDC RAD
B32560J0474J000,7200,1.33452,EPCOS - TDK Electronics,CAP FILM 0.47UF 5% 63VDC 2DIP
B32671L4333K000,4000,1.33897,EPCOS - TDK Electronics,CAP FILM 0.033UF 10% 400VDC RAD
B32671L9562J289,4000,1.33945,EPCOS - TDK Electronics,CAP FILM 5600PF 5% RADIAL
B32529C0824K000,6000,1.34482,EPCOS - TDK Electronics,CAP FILM 0.82UF 10% 63VDC RADIAL
B32520C1334K289,8000,1.34599,EPCOS - TDK Electronics,CAP FILM 0.33UF 10% 100VDC RAD
B32520C3154J189,5600,1.34702,EPCOS - TDK Electronics,CAP FILM 0.15UF 5% 250VDC RADIAL
B32521C6104J189,4400,1.3491,EPCOS - TDK Electronics,CAP FILM 0.1UF 5% 400VDC RADIAL
B32520C6473J289,6400,1.3511,EPCOS - TDK Electronics,CAP FILM 0.047UF 5% 400VDC RAD
B32520C6473K289,6400,1.3511,EPCOS - TDK Electronics,CAP FILM 0.047UF 10% 400VDC RAD
B32560J8103J289,9000,1.35116,EPCOS - TDK Electronics,CAP FILM 10000PF 5% 630VDC 2DIP
B32620A6222M000,6000,1.35279,EPCOS - TDK Electronics,CAP FILM 2200PF 20% 630VDC RAD
B32521C0474K189,6800,1.35782,EPCOS - TDK Electronics,CAP FILM 0.47UF 10% 63VDC RADIAL
B32672L8472K189,5200,1.35797,EPCOS - TDK Electronics,CAP FILM 4700PF 10% 2KVDC RADIAL
B32620A6152K000,6000,1.35973,EPCOS - TDK Electronics,CAP FILM 1500PF 10% 630VDC RAD
B32560J8822J000,4800,1.36172,EPCOS - TDK Electronics,CAP FILM 8200PF 5% 630VDC 2DIP
B32520C0474K289,10400,1.36293,EPCOS - TDK Electronics,CAP FILM 0.47UF 10% 63VDC RADIAL
B32671L4273J000,4000,1.36456,EPCOS - TDK Electronics,CAP FILM 0.027UF 5% 400VDC RAD
B32671L4223J000,4000,1.36456,EPCOS - TDK Electronics,CAP FILM 0.022UF 5% 400VDC RAD
B32520C6473K189,5600,1.36703,EPCOS - TDK Electronics,CAP FILM 0.047UF 10% 400VDC RAD
B32672L8472K289,4680,1.37094,EPCOS - TDK Electronics,CAP FILM 4700PF 10% 2KVDC RADIAL
B32520C0474K189,9600,1.37179,EPCOS - TDK Electronics,CAP FILM 0.47UF 10% 63VDC RADIAL
B32520C0474M189,9600,1.37179,EPCOS - TDK Electronics,CAP FILM 0.47UF 20% 63VDC RADIAL
B32521C1334K289,4000,1.37443,EPCOS - TDK Electronics,CAP FILM 0.33UF 10% 100VDC RAD
B32521C1334M289,4000,1.37443,EPCOS - TDK Electronics,CAP FILM 0.33UF 20% 100VDC RAD
B32521C1334J189,6800,1.37847,EPCOS - TDK Electronics,CAP FILM 0.33UF 5% 100VDC RADIAL
B32529E6563K289,7200,1.37861,EPCOS - TDK Electronics,CAP FILM 0.056UF 10% 400VDC RAD
B32529C0105M000,6000,1.37961,EPCOS - TDK Electronics,CAP FILM 1UF 20% 63VDC RADIAL
B32529C0105M189,6000,1.37961,EPCOS - TDK Electronics,CAP FILM 1UF 20% 63VDC RADIAL
B32560J8103M000,4000,1.38059,EPCOS - TDK Electronics,CAP FILM 10000PF 20% 630VDC 2DIP
B32672Z4154K000,4000,1.38162,EPCOS - TDK Electronics,CAP FILM 10% 450VDC RADIAL
B32621A6332K000,4000,1.38162,EPCOS - TDK Electronics,CAP FILM 3300PF 10% 630VDC RAD
B32621A6332K289,4000,1.38162,EPCOS - TDK Electronics,CAP FILM 3300PF 10% 630VDC RAD
B32671L6153J000,4000,1.38162,EPCOS - TDK Electronics,CAP FILM 0.015UF 5% 630VDC RAD
B32562J6154K000,4800,1.38298,EPCOS - TDK Electronics,CAP FILM 0.15UF 10% 400VDC 2DIP
B32620A6152J289,8000,1.38386,EPCOS - TDK Electronics,CAP FILM 1500PF 5% 630VDC RADIAL
B32620A6182J289,8000,1.38386,EPCOS - TDK Electronics,CAP FILM 1800PF 5% 630VDC RADIAL
B32620A6272J289,8000,1.38386,EPCOS - TDK Electronics,CAP FILM 2700PF 5% 630VDC RADIAL
B32560J8103K000,4000,1.3847,EPCOS - TDK Electronics,CAP FILM 10000PF 10% 630VDC 2DIP
B32652A2221K000,4000,1.38778,EPCOS - TDK Electronics,CAP FILM 220PF 10% 2KVDC RADIAL
B32671L6223K000,4000,1.38778,EPCOS - TDK Electronics,CAP FILM 0.022UF 10% 630VDC RAD
B32529C3154J189,5600,1.388,EPCOS - TDK Electronics,CAP FILM 0.15UF 5% 250VDC RADIAL
B32672L1152J189,5200,1.38812,EPCOS - TDK Electronics,CAP FILM 1500PF 5% 1.6KVDC RAD
B32672L1332J189,5200,1.38812,EPCOS - TDK Electronics,CAP FILM 3300PF 5% 1.6KVDC RAD
B32672L1472J189,5200,1.38812,EPCOS - TDK Electronics,CAP FILM 4700PF 5% 1.6KVDC RAD
B32672L1682J189,5200,1.38812,EPCOS - TDK Electronics,CAP FILM 6800PF 5% 1.6KVDC RAD
B32672L8102J189,5200,1.38812,EPCOS - TDK Electronics,CAP FILM 1000PF 5% 2KVDC RADIAL
B32672L8182J189,5200,1.38812,EPCOS - TDK Electronics,CAP FILM 1800PF 5% 2KVDC RADIAL
B32560J6104J000,2000,1.38849,EPCOS - TDK Electronics,CAP FILM 0.1UF 5% 400VDC 2DIP
B32521D8103K000,4000,1.3891,EPCOS - TDK Electronics,CAP FILM 10000PF 10% 630VDC RAD
B32620A0222K289,8000,1.39357,EPCOS - TDK Electronics,CAP FILM 2200PF 10% 1KVDC RADIAL
B32620A4682K289,8000,1.39357,EPCOS - TDK Electronics,CAP FILM 6800PF 10% 400VDC RAD
B32560J1474K289,9600,1.39476,EPCOS - TDK Electronics,CAP FILM 0.47UF 10% 100VDC 2DIP
B32521N8103K289,4000,1.39495,EPCOS - TDK Electronics,CAP FILM 10000PF 10% 630VDC RAD
B32521N8682K000,4000,1.39495,EPCOS - TDK Electronics,CAP FILM 6800PF 10% 630VDC RAD
B32620A6152J189,7200,1.39622,EPCOS - TDK Electronics,CAP FILM 1500PF 5% 630VDC RADIAL
B32620A6222J189,7200,1.39622,EPCOS - TDK Electronics,CAP FILM 2200PF 5% 630VDC RADIAL
B32672L9102J000,4000,1.39729,EPCOS - TDK Electronics,CAP FILM 1000PF 5% 2KVDC RAD
B32521N8103J189,6800,1.51917,EPCOS - TDK Electronics,CAP FILM .01UF 630V METAL POLY
B32620A0152K000,6000,1.39846,EPCOS - TDK Electronics,CAP FILM 1500PF 10% 1KVDC RADIAL
B32671L6223J000,4000,1.39907,EPCOS - TDK Electronics,CAP FILM 0.022UF 5% 630VDC RAD
B32672L1682J289,4680,1.40134,EPCOS - TDK Electronics,CAP FILM 6800PF 5% 1.6KVDC RAD
B32672L8102J289,4680,1.40134,EPCOS - TDK Electronics,CAP FILM 1000PF 5% 2KVDC RADIAL
B32672L8122J289,4680,1.40134,EPCOS - TDK Electronics,CAP FILM 1200PF 5% 2KVDC RADIAL
B32672L8152J289,4680,1.40134,EPCOS - TDK Electronics,CAP FILM 1500PF 5% 2KVDC RADIAL
B32672L8182J289,4680,1.40134,EPCOS - TDK Electronics,CAP FILM 1800PF 5% 2KVDC RADIAL
B32521E6683K289,4000,1.40213,EPCOS - TDK Electronics,CAP FILM 0.068UF 10% 400VDC RAD
B32620A0272K289,8000,1.40229,EPCOS - TDK Electronics,CAP FILM 2700PF 10% 1KVDC RADIAL
B32620A0222K189,7200,1.40599,EPCOS - TDK Electronics,CAP FILM 2200PF 10% 1KVDC RADIAL
B32620A4682K189,7200,1.40599,EPCOS - TDK Electronics,CAP FILM 6800PF 10% 400VDC RAD
B32671L9153J289,3320,1.40603,EPCOS - TDK Electronics,CAP FILM 0.015UF 5% 1KVDC RADIAL
B32621A6222J289,4000,1.41034,EPCOS - TDK Electronics,CAP FILM 2200PF 5% 630VDC RADIAL
B32652A1222K000,4000,1.41034,EPCOS - TDK Electronics,CAP FILM 2200PF 10% 1.6KVDC RAD
B32560J6154K289,5400,1.41147,EPCOS - TDK Electronics,CAP FILM 0.15UF 10% 400VDC 2DIP
B32529C6473K,4000,1.41546,EPCOS - TDK Electronics,CAP FILM 0.047UF 10% 400VDC RAD
B32522N6104K189,5200,1.41621,EPCOS - TDK Electronics,CAP FILM 0.1UF 10% 450VDC RADIAL
B32672L8222J189,5200,1.41621,EPCOS - TDK Electronics,CAP FILM 2200PF 5% 2KVDC RADIAL
B32672L8272J189,5200,1.41621,EPCOS - TDK Electronics,CAP FILM 2700PF 5% 2KVDC RADIAL
B32672L8332J189,5200,1.41621,EPCOS - TDK Electronics,CAP FILM 3300PF 5% 2KVDC RADIAL
B32672L8392J189,5200,1.41621,EPCOS - TDK Electronics,CAP FILM 3900PF 5% 2KVDC RADIAL
B32672L8432J189,5200,1.41621,EPCOS - TDK Electronics,CAP FILM 4300PF 5% 2KVDC RADIAL
B32672L8472J189,5200,1.41621,EPCOS - TDK Electronics,CAP FILM 4700PF 5% 2KVDC RADIAL
B32522N6104M189,5200,1.41621,EPCOS - TDK Electronics,CAP FILM 0.1UF 20% 450VDC RADIAL
B32671Z6103K000,4000,1.41668,EPCOS - TDK Electronics,CAP FILM 10000PF 10% 630VDC RAD
B32621A6472M289,4000,1.41854,EPCOS - TDK Electronics,CAP FILM 4700PF 20% 630VDC RAD
B32520C1334J189,7200,1.41868,EPCOS - TDK Electronics,CAP FILM 0.33UF 5% 100VDC RADIAL
B32652A1152J000,4000,1.42162,EPCOS - TDK Electronics,CAP FILM 1500PF 5% 1.6KVDC RAD
B32621A6272J289,4000,1.42162,EPCOS - TDK Electronics,CAP FILM 2700PF 5% 630VDC RADIAL
B32672L1822K000,4000,1.42162,EPCOS - TDK Electronics,CAP FILM 8200PF 10% 1.6KVDC RAD
B32620A0152J289,8000,1.42167,EPCOS - TDK Electronics,CAP FILM 1500PF 5% 1KVDC RADIAL
B32620A6332M000,6000,1.42224,EPCOS - TDK Electronics,CAP FILM 3300PF 20% 630VDC RAD
B32521C0474K000,4000,1.42367,EPCOS - TDK Electronics,CAP FILM 0.47UF 10% 63VDC RADIAL
B32521C0474K289,4000,1.42367,EPCOS - TDK Electronics,CAP FILM 0.47UF 10% 63VDC RADIAL
B32620A4103K000,6000,1.42818,EPCOS - TDK Electronics,CAP FILM 10000PF 10% 400VDC RAD
B32620A4682K000,6000,1.42818,EPCOS - TDK Electronics,CAP FILM 6800PF 10% 400VDC RAD
B32620A6332K000,6000,1.42818,EPCOS - TDK Electronics,CAP FILM 3300PF 10% 630VDC RAD
B32520C0474J289,10400,1.42852,EPCOS - TDK Electronics,CAP FILM 0.47UF 5% 63VDC RADIAL
B32522N6104K289,4680,1.42964,EPCOS - TDK Electronics,CAP FILM 0.1UF 10% 450VDC RADIAL
B32672L8272J289,4680,1.42964,EPCOS - TDK Electronics,CAP FILM 2700PF 5% 2KVDC RADIAL
B32672L8332J289,4680,1.42964,EPCOS - TDK Electronics,CAP FILM 3300PF 5% 2KVDC RADIAL
B32672L8472J289,4680,1.42964,EPCOS - TDK Electronics,CAP FILM 4700PF 5% 2KVDC RADIAL
B32621A6332J289,4000,1.43084,EPCOS - TDK Electronics,CAP FILM 3300PF 5% 630VDC RADIAL
B32621A6472K000,4000,1.43084,EPCOS - TDK Electronics,CAP FILM 4700PF 10% 630VDC RAD
B32621A6472K289,4000,1.43084,EPCOS - TDK Electronics,CAP FILM 4700PF 10% 630VDC RAD
B32520E6104K289,6400,1.435,EPCOS - TDK Electronics,CAP FILM 0.1UF 10% 400VDC RADIAL
B32562J6154J000,4800,1.43847,EPCOS - TDK Electronics,CAP FILM 0.15UF 5% 400VDC 2DIP
B32529C0824J289,7200,1.43917,EPCOS - TDK Electronics,CAP FILM 0.82UF 5% 63VDC RADIAL
B32520C3184J000,4000,1.44209,EPCOS - TDK Electronics,CAP FILM 0.18UF 5% RADIAL
B32671L6473K003,4000,1.49231,EPCOS - TDK Electronics,FILM CAP MKP BOX 47NF 10% 630VDC
B32521D8103J000,4000,1.44319,EPCOS - TDK Electronics,CAP FILM 10000PF 5% 630VDC RAD
B32529C8153K289,6400,1.44681,EPCOS - TDK Electronics,CAP FILM 0.015UF 10% 630VDC RAD
B32560J1474J289,9600,1.44729,EPCOS - TDK Electronics,CAP FILM 0.47UF 5% 100VDC 2DIP
B32529D6104K289,4000,1.44823,EPCOS - TDK Electronics,CAP FILM 0.1UF 10% 400VDC RADIAL
B32620A3333K289,8000,1.44972,EPCOS - TDK Electronics,CAP FILM 0.033UF 10% 250VDC RAD
B32620A4472J289,8000,1.44972,EPCOS - TDK Electronics,CAP FILM 4700PF 5% 400VDC RADIAL
B32620A4562J289,8000,1.44972,EPCOS - TDK Electronics,CAP FILM 5600PF 5% 400VDC RADIAL
B32620A4682J289,8000,1.44972,EPCOS - TDK Electronics,CAP FILM 6800PF 5% 400VDC RADIAL
B32620A4822J289,8000,1.44972,EPCOS - TDK Electronics,CAP FILM 8200PF 5% 400VDC RADIAL
B32620A6332J289,8000,1.44972,EPCOS - TDK Electronics,CAP FILM 3300PF 5% 630VDC RADIAL
B32620A0222J289,8000,1.44972,EPCOS - TDK Electronics,CAP FILM 2200PF 5% 1KVDC RADIAL
B32672L6683J189,4400,1.44984,EPCOS - TDK Electronics,CAP FILM 0.068UF 5% 630VDC RAD
B32652A1182J000,4000,1.45028,EPCOS - TDK Electronics,CAP FILM 1800PF 5% 1.6KVDC RAD
B32621A3222K000,4000,1.45028,EPCOS - TDK Electronics,CAP FILM 2200PF 10% 250VDC RAD
B32520E6104K189,5600,1.45175,EPCOS - TDK Electronics,CAP FILM 0.1UF 10% 400VDC RADIAL
B32672L6683J000,4000,1.45642,EPCOS - TDK Electronics,CAP FILM 0.068UF 5% 630VDC RAD
B32672Z6393J289,4680,1.45993,EPCOS - TDK Electronics,CAP FILM 0.039UF 5% 630VDC RAD
B32672Z6473J289,4680,1.45993,EPCOS - TDK Electronics,CAP FILM 0.047UF 5% 630VDC RAD
B32620A0222J189,7200,1.46257,EPCOS - TDK Electronics,CAP FILM 2200PF 5% 1KVDC RADIAL
B32620A3223J189,7200,1.46257,EPCOS - TDK Electronics,CAP FILM 0.022UF 5% 250VDC RAD
B32620A3333K189,7200,1.46257,EPCOS - TDK Electronics,CAP FILM 0.033UF 10% 250VDC RAD
B32620A6332J189,7200,1.46257,EPCOS - TDK Electronics,CAP FILM 3300PF 5% 630VDC RADIAL
B32521E6683J289,4000,1.46254,EPCOS - TDK Electronics,CAP FILM 0.068UF 5% 400VDC RAD
B32560J8123J000,3600,1.46452,EPCOS - TDK Electronics,CAP FILM 0.012UF 5% 630VDC 2DIP
B32672L0153J000,4000,1.46454,EPCOS - TDK Electronics,CAP FILM 0.015UF 5% 1KVDC RAD
B32521N8682J000,4000,1.4656,EPCOS - TDK Electronics,CAP FILM 6800PF 5% 630VDC RADIAL
B32620A3153J289,6400,1.46745,EPCOS - TDK Electronics,CAP FILM 0.015UF 5% 250VDC RAD
B32672L7103J000,4000,1.4676,EPCOS - TDK Electronics,CAP FILM 10000PF 5% 1.3KVDC RAD
B32672Z5154K189,4400,1.46809,EPCOS - TDK Electronics,CAP FILM 0.15UF 10% 520VDC RAD
B32620A6472M289,8000,1.47001,EPCOS - TDK Electronics,CAP FILM 4700PF 20% 630VDC RAD
B32652A1222J000,4000,1.47072,EPCOS - TDK Electronics,CAP FILM 2200PF 5% 1.6KVDC RAD
B32672Z6154K000,4000,1.47167,EPCOS - TDK Electronics,CAP FILM 0.15UF 10% 630VDC RAD
B32522C3104M000,4000,1.47275,EPCOS - TDK Electronics,CAP FILM 0.1UF 20% 250VDC RADIAL
